group,stop,survival,time,dying,g_label,dif5,dif10,id,_STAT_,g_dif5,g_dif10,flag5,flag10,leg
2,4135,0.821075031,11.32876712,17.89249695,Without Hypertens,6.328767123,1.328767123,5507,MIN,0.002739726,0,,,Without Hypertension
2,4136,0.820926002,11.33150685,17.90739984,Without Hypertens,6.331506849,1.331506849,5508,MIN,0.002739726,0,,,Without Hypertension
2,4138,0.820776973,11.3369863,17.92230274,Without Hypertens,6.336986301,1.336986301,5509,MIN,0.002739726,0,,,Without Hypertension
2,4141,0.820478996,11.34520548,17.95210041,Without Hypertens,6.34520548,1.34520548,5510,MIN,0.002739726,0,,,Without Hypertension
2,4145,0.820329994,11.35616438,17.9670006,Without Hypertens,6.356164384,1.356164384,5511,MIN,0.002739726,0,,,Without Hypertension
2,4146,0.820181019,11.35890411,17.98189809,Without Hypertens,6.35890411,1.35890411,5512,MIN,0.002739726,0,,,Without Hypertension
2,4150,0.820032044,11.36986301,17.99679557,Without Hypertens,6.369863014,1.369863014,5513,MIN,0.002739726,0,,,Without Hypertension
2,4151,0.819883069,11.37260274,18.01169306,Without Hypertens,6.37260274,1.37260274,5514,MIN,0.002739726,0,,,Without Hypertension
2,4156,0.819734013,11.38630137,18.02659867,Without Hypertens,6.38630137,1.38630137,5515,MIN,0.002739726,0,,,Without Hypertension
2,4157,0.819584957,11.3890411,18.04150428,Without Hypertens,6.389041096,1.389041096,5516,MIN,0.002739726,0,,,Without Hypertension
2,4162,0.819435901,11.40273973,18.05640989,Without Hypertens,6.402739726,1.402739726,5517,MIN,0.002739726,0,,,Without Hypertension
2,4163,0.819286845,11.40547945,18.0713155,Without Hypertens,6.405479452,1.405479452,5518,MIN,0.002739726,0,,,Without Hypertension
2,4165,0.819137789,11.4109589,18.08622111,Without Hypertens,6.410958904,1.410958904,5519,MIN,0.002739726,0,,,Without Hypertension
2,4169,0.81898876,11.42191781,18.101124,Without Hypertens,6.421917808,1.421917808,5520,MIN,0.002739726,0,,,Without Hypertension
2,4170,0.818690729,11.42465753,18.13092709,Without Hypertens,6.424657534,1.424657534,5521,MIN,0.002739726,0,,,Without Hypertension
2,4175,0.8185417,11.43835616,18.14582999,Without Hypertens,6.438356164,1.438356164,5522,MIN,0.002739726,0,,,Without Hypertension
2,4181,0.818243507,11.45479452,18.17564936,Without Hypertens,6.454794521,1.454794521,5523,MIN,0.002739726,0,,,Without Hypertension
2,4182,0.818094396,11.45753425,18.1905604,Without Hypertens,6.457534247,1.457534247,5524,MIN,0.002739726,0,,,Without Hypertension
2,4183,0.817945286,11.46027397,18.20547144,Without Hypertens,6.460273973,1.460273973,5525,MIN,0.002739726,0,,,Without Hypertension
2,4186,0.817647092,11.46849315,18.23529081,Without Hypertens,6.468493151,1.468493151,5526,MIN,0.002739726,0,,,Without Hypertension
2,4188,0.817497954,11.4739726,18.25020457,Without Hypertens,6.473972603,1.473972603,5527,MIN,0.002739726,0,,,Without Hypertension
2,4190,0.817348817,11.47945206,18.26511834,Without Hypertens,6.479452055,1.479452055,5528,MIN,0.002739726,0,,,Without Hypertension
2,4197,0.81705046,11.49863014,18.29495403,Without Hypertens,6.498630137,1.498630137,5529,MIN,0.002739726,0,,,Without Hypertension
2,4201,0.816901295,11.50958904,18.30987052,Without Hypertens,6.509589041,1.509589041,5530,MIN,0.002739726,0,,,Without Hypertension
2,4202,0.816752157,11.51232877,18.32478428,Without Hypertens,6.512328767,1.512328767,5531,MIN,0.002739726,0,,,Without Hypertension
2,4203,0.81660302,11.51506849,18.33969804,Without Hypertens,6.515068493,1.515068493,5532,MIN,0.002739726,0,,,Without Hypertension
2,4205,0.816304772,11.52054795,18.36952284,Without Hypertens,6.520547945,1.520547945,5533,MIN,0.002739726,0,,,Without Hypertension
2,4206,0.816006524,11.52328767,18.39934764,Without Hypertens,6.523287671,1.523287671,5534,MIN,0.002739726,0,,,Without Hypertension
2,4207,0.815857386,11.5260274,18.4142614,Without Hypertens,6.526027397,1.526027397,5535,MIN,0.002739726,0,,,Without Hypertension
2,4211,0.815708248,11.5369863,18.42917516,Without Hypertens,6.536986301,1.536986301,5536,MIN,0.002739726,0,,,Without Hypertension
2,4214,0.815559111,11.54520548,18.44408893,Without Hypertens,6.54520548,1.54520548,5537,MIN,0.002739726,0,,,Without Hypertension
2,4216,0.815409973,11.55068493,18.45900269,Without Hypertens,6.550684932,1.550684932,5538,MIN,0.002739726,0,,,Without Hypertension
2,4219,0.815260836,11.55890411,18.47391645,Without Hypertens,6.55890411,1.55890411,5539,MIN,0.002739726,0,,,Without Hypertension
2,4221,0.814962588,11.56438356,18.50374125,Without Hypertens,6.564383562,1.564383562,5540,MIN,0.002739726,0,,,Without Hypertension
2,4222,0.814813477,11.56712329,18.51865228,Without Hypertens,6.567123288,1.567123288,5541,MIN,0.002739726,0,,,Without Hypertension
2,4228,0.814664367,11.58356164,18.53356332,Without Hypertens,6.583561644,1.583561644,5542,MIN,0.002739726,0,,,Without Hypertension
2,4232,0.814515338,11.59452055,18.54846617,Without Hypertens,6.594520548,1.594520548,5543,MIN,0.002739726,0,,,Without Hypertension
2,4234,0.81436631,11.6,18.56336902,Without Hypertens,6.6,1.6,5544,MIN,0.002739726,0,,,Without Hypertension
2,4236,0.814217281,11.60547945,18.57827187,Without Hypertens,6.605479452,1.605479452,5545,MIN,0.002739726,0,,,Without Hypertension
2,4237,0.81406828,11.60821918,18.59317199,Without Hypertens,6.608219178,1.608219178,5546,MIN,0.002739726,0,,,Without Hypertension
2,4240,0.813621358,11.61643836,18.63786419,Without Hypertens,6.616438356,1.616438356,5547,MIN,0.002739726,0,,,Without Hypertension
2,4241,0.813472357,11.61917808,18.65276431,Without Hypertens,6.619178082,1.619178082,5548,MIN,0.002739726,0,,,Without Hypertension
2,4243,0.813174382,11.62465753,18.68256183,Without Hypertens,6.624657534,1.624657534,5549,MIN,0.002739726,0,,,Without Hypertension
2,4246,0.813025353,11.63287671,18.69746469,Without Hypertens,6.632876712,1.632876712,5550,MIN,0.002739726,0,,,Without Hypertension
2,4249,0.812876325,11.64109589,18.71236755,Without Hypertens,6.64109589,1.64109589,5551,MIN,0.002739726,0,,,Without Hypertension
2,4250,0.812280374,11.64383562,18.77196258,Without Hypertens,6.643835616,1.643835616,5552,MIN,0.002739726,0,,,Without Hypertension
2,4251,0.811982344,11.64657534,18.80176557,Without Hypertens,6.646575343,1.646575343,5553,MIN,0.002739726,0,,,Without Hypertension
2,4252,0.811833316,11.64931507,18.81666843,Without Hypertens,6.649315069,1.649315069,5554,MIN,0.002739726,0,,,Without Hypertension
2,4253,0.811684287,11.6520548,18.83157129,Without Hypertens,6.652054795,1.652054795,5555,MIN,0.002739726,0,,,Without Hypertension
2,4256,0.811535259,11.66027397,18.84647415,Without Hypertens,6.660273973,1.660273973,5556,MIN,0.002739726,0,,,Without Hypertension
2,4259,0.811386203,11.66849315,18.86137975,Without Hypertens,6.668493151,1.668493151,5557,MIN,0.002739726,0,,,Without Hypertension
2,4267,0.811237174,11.69041096,18.87628261,Without Hypertens,6.690410959,1.690410959,5558,MIN,0.002739726,0,,,Without Hypertension
2,4268,0.811088145,11.69315069,18.89118547,Without Hypertens,6.693150685,1.693150685,5559,MIN,0.002739726,0,,,Without Hypertension
2,4270,0.810939117,11.69863014,18.90608833,Without Hypertens,6.698630137,1.698630137,5560,MIN,0.002739726,0,,,Without Hypertension
2,4271,0.810790088,11.70136986,18.92099119,Without Hypertens,6.701369863,1.701369863,5561,MIN,0.002739726,0,,,Without Hypertension
2,4274,0.81064106,11.70958904,18.93589404,Without Hypertens,6.709589041,1.709589041,5562,MIN,0.002739726,0,,,Without Hypertension
2,4275,0.810492031,11.71232877,18.9507969,Without Hypertens,6.712328767,1.712328767,5563,MIN,0.002739726,0,,,Without Hypertension
2,4276,0.810343002,11.71506849,18.96569976,Without Hypertens,6.715068493,1.715068493,5564,MIN,0.002739726,0,,,Without Hypertension
2,4277,0.810193974,11.71780822,18.98060262,Without Hypertens,6.717808219,1.717808219,5565,MIN,0.002739726,0,,,Without Hypertension
2,4279,0.809895889,11.72328767,19.01041108,Without Hypertens,6.723287671,1.723287671,5566,MIN,0.002739726,0,,,Without Hypertension
2,4282,0.809746833,11.73150685,19.02531669,Without Hypertens,6.731506849,1.731506849,5567,MIN,0.002739726,0,,,Without Hypertension
2,4284,0.809597777,11.7369863,19.04022229,Without Hypertens,6.736986301,1.736986301,5568,MIN,0.002739726,0,,,Without Hypertension
2,4288,0.809448721,11.74794521,19.05512789,Without Hypertens,6.747945206,1.747945206,5569,MIN,0.002739726,0,,,Without Hypertension
2,4289,0.809299665,11.75068493,19.07003349,Without Hypertens,6.750684932,1.750684932,5570,MIN,0.002739726,0,,,Without Hypertension
2,4290,0.809001581,11.75342466,19.09984195,Without Hypertens,6.753424658,1.753424658,5571,MIN,0.002739726,0,,,Without Hypertension
2,4292,0.808852525,11.75890411,19.11474755,Without Hypertens,6.75890411,1.75890411,5572,MIN,0.002739726,0,,,Without Hypertension
2,4295,0.808703468,11.76712329,19.12965316,Without Hypertens,6.767123288,1.767123288,5573,MIN,0.002739726,0,,,Without Hypertension
2,4299,0.808554385,11.77808219,19.14456151,Without Hypertens,6.778082192,1.778082192,5574,MIN,0.002739726,0,,,Without Hypertension
2,4304,0.808405301,11.79178082,19.15946986,Without Hypertens,6.791780822,1.791780822,5575,MIN,0.002739726,0,,,Without Hypertension
2,4307,0.80825619,11.8,19.17438096,Without Hypertens,6.8,1.8,5576,MIN,0.002739726,0,,,Without Hypertension
2,4308,0.808107079,11.80273973,19.18929206,Without Hypertens,6.802739726,1.802739726,5577,MIN,0.002739726,0,,,Without Hypertension
2,4309,0.807957968,11.80547945,19.20420316,Without Hypertens,6.805479452,1.805479452,5578,MIN,0.002739726,0,,,Without Hypertension
2,4313,0.80780883,11.81643836,19.21911701,Without Hypertens,6.816438356,1.816438356,5579,MIN,0.002739726,0,,,Without Hypertension
2,4317,0.807510525,11.82739726,19.24894747,Without Hypertens,6.82739726,1.82739726,5580,MIN,0.002739726,0,,,Without Hypertension
2,4321,0.807361277,11.83835616,19.26387235,Without Hypertens,6.838356164,1.838356164,5581,MIN,0.002739726,0,,,Without Hypertension
2,4323,0.807212055,11.84383562,19.27879447,Without Hypertens,6.843835616,1.843835616,5582,MIN,0.002739726,0,,,Without Hypertension
2,4325,0.807062862,11.84931507,19.29371383,Without Hypertens,6.849315069,1.849315069,5583,MIN,0.002739726,0,,,Without Hypertension
2,4328,0.806764667,11.85753425,19.32353326,Without Hypertens,6.857534247,1.857534247,5584,MIN,0.002739726,0,,,Without Hypertension
2,4329,0.806466473,11.86027397,19.35335269,Without Hypertens,6.860273973,1.860273973,5585,MIN,0.002739726,0,,,Without Hypertension
2,4332,0.806317362,11.86849315,19.36826378,Without Hypertens,6.868493151,1.868493151,5586,MIN,0.002739726,0,,,Without Hypertension
2,4333,0.806168251,11.87123288,19.38317487,Without Hypertens,6.871232877,1.871232877,5587,MIN,0.002739726,0,,,Without Hypertension
2,4337,0.806019113,11.88219178,19.39808872,Without Hypertens,6.882191781,1.882191781,5588,MIN,0.002739726,0,,,Without Hypertension
2,4339,0.805870002,11.88767123,19.41299982,Without Hypertens,6.887671233,1.887671233,5589,MIN,0.002739726,0,,,Without Hypertension
2,4340,0.805571808,11.89041096,19.44281924,Without Hypertens,6.890410959,1.890410959,5590,MIN,0.002739726,0,,,Without Hypertension
2,4344,0.805422697,11.90136986,19.45773034,Without Hypertens,6.901369863,1.901369863,5591,MIN,0.002739726,0,,,Without Hypertension
2,4346,0.805273586,11.90684932,19.47264143,Without Hypertens,6.906849315,1.906849315,5592,MIN,0.002739726,0,,,Without Hypertension
2,4347,0.805124475,11.90958904,19.48755252,Without Hypertens,6.909589041,1.909589041,5593,MIN,0.002739726,0,,,Without Hypertension
2,4352,0.804975392,11.92328767,19.50246086,Without Hypertens,6.923287671,1.923287671,5594,MIN,0.002739726,0,,,Without Hypertension
2,4353,0.804826308,11.9260274,19.51736919,Without Hypertens,6.926027397,1.926027397,5595,MIN,0.002739726,0,,,Without Hypertension
2,4359,0.804677225,11.94246575,19.53227752,Without Hypertens,6.942465753,1.942465753,5596,MIN,0.002739726,0,,,Without Hypertension
2,4361,0.804379086,11.94794521,19.56209142,Without Hypertens,6.947945206,1.947945206,5597,MIN,0.002739726,0,,,Without Hypertension
2,4363,0.804230003,11.95342466,19.57699975,Without Hypertens,6.953424658,1.953424658,5598,MIN,0.002739726,0,,,Without Hypertension
2,4365,0.804080919,11.95890411,19.59190809,Without Hypertens,6.95890411,1.95890411,5599,MIN,0.002739726,0,,,Without Hypertension
2,4372,0.803931808,11.97808219,19.60681918,Without Hypertens,6.978082192,1.978082192,5600,MIN,0.002739726,0,,,Without Hypertension
2,4376,0.803782697,11.9890411,19.62173028,Without Hypertens,6.989041096,1.989041096,5601,MIN,0.002739726,0,,,Without Hypertension
2,4379,0.803633614,11.99726027,19.63663861,Without Hypertens,6.997260274,1.997260274,5602,MIN,0.002739726,0,,,Without Hypertension
2,4380,0.803484531,12,19.65154694,Without Hypertens,7,2,5603,MIN,0.002739726,0,,,Without Hypertension
2,4381,0.803335447,12.00273973,19.66645528,Without Hypertens,7.002739726,2.002739726,5604,MIN,0.002739726,0,,,Without Hypertension
2,4383,0.803037253,12.00821918,19.69627471,Without Hypertens,7.008219178,2.008219178,5605,MIN,0.002739726,0,,,Without Hypertension
2,4388,0.802888142,12.02191781,19.7111858,Without Hypertens,7.021917808,2.021917808,5606,MIN,0.002739726,0,,,Without Hypertension
2,4390,0.802440892,12.02739726,19.75591079,Without Hypertens,7.02739726,2.02739726,5607,MIN,0.002739726,0,,,Without Hypertension
2,4402,0.802291753,12.06027397,19.77082467,Without Hypertens,7.060273973,2.060273973,5608,MIN,0.002739726,0,,,Without Hypertension
2,4410,0.802142615,12.08219178,19.78573854,Without Hypertens,7.082191781,2.082191781,5609,MIN,0.002739726,0,,,Without Hypertension
2,4412,0.801993504,12.08767123,19.80064964,Without Hypertens,7.087671233,2.087671233,5610,MIN,0.002739726,0,,,Without Hypertension
2,4416,0.801844337,12.09863014,19.81556629,Without Hypertens,7.098630137,2.098630137,5611,MIN,0.002739726,0,,,Without Hypertension
2,4418,0.801695171,12.10410959,19.83048293,Without Hypertens,7.104109589,2.104109589,5612,MIN,0.002739726,0,,,Without Hypertension
2,4420,0.801396921,12.10958904,19.8603079,Without Hypertens,7.109589041,2.109589041,5613,MIN,0.002739726,0,,,Without Hypertension
2,4421,0.801247782,12.11232877,19.87522177,Without Hypertens,7.112328767,2.112328767,5614,MIN,0.002739726,0,,,Without Hypertension
2,4424,0.801098644,12.12054795,19.89013565,Without Hypertens,7.120547945,2.120547945,5615,MIN,0.002739726,0,,,Without Hypertension
2,4427,0.800800394,12.12876712,19.91996061,Without Hypertens,7.128767123,2.128767123,5616,MIN,0.002739726,0,,,Without Hypertension
2,4429,0.800651255,12.13424658,19.93487449,Without Hypertens,7.134246575,2.134246575,5617,MIN,0.002739726,0,,,Without Hypertension
2,4431,0.800352894,12.13972603,19.96471057,Without Hypertens,7.139726027,2.139726027,5618,MIN,0.002739726,0,,,Without Hypertension
2,4434,0.800054534,12.14794521,19.99454665,Without Hypertens,7.147945206,2.147945206,5619,MIN,0.002739726,0,,,Without Hypertension
2,4435,0.799905339,12.15068493,20.00946608,Without Hypertens,7.150684932,2.150684932,5620,MIN,0.002739726,0,,,Without Hypertension
2,4439,0.799756145,12.16164384,20.02438551,Without Hypertens,7.161643836,2.161643836,5621,MIN,0.002739726,0,,,Without Hypertension
2,4447,0.799606951,12.18356164,20.03930494,Without Hypertens,7.183561644,2.183561644,5622,MIN,0.002739726,0,,,Without Hypertension
2,4450,0.799457756,12.19178082,20.05422438,Without Hypertens,7.191780822,2.191780822,5623,MIN,0.002739726,0,,,Without Hypertension
2,4451,0.799308534,12.19452055,20.06914659,Without Hypertens,7.194520548,2.194520548,5624,MIN,0.002739726,0,,,Without Hypertension
2,4454,0.799159173,12.20273973,20.08408275,Without Hypertens,7.202739726,2.202739726,5625,MIN,0.002739726,0,,,Without Hypertension
2,4456,0.799009755,12.20821918,20.09902449,Without Hypertens,7.208219178,2.208219178,5626,MIN,0.002739726,0,,,Without Hypertension
2,4458,0.798710948,12.21369863,20.12890519,Without Hypertens,7.21369863,2.21369863,5627,MIN,0.002739726,0,,,Without Hypertension
2,4459,0.798561419,12.21643836,20.14385812,Without Hypertens,7.216438356,2.216438356,5628,MIN,0.002739726,0,,,Without Hypertension
2,4461,0.798411356,12.22191781,20.15886444,Without Hypertens,7.221917808,2.221917808,5629,MIN,0.002739726,0,,,Without Hypertension
2,4464,0.798261066,12.23013699,20.17389336,Without Hypertens,7.230136986,2.230136986,5630,MIN,0.002739726,0,,,Without Hypertension
2,4465,0.798110777,12.23287671,20.18892228,Without Hypertens,7.232876712,2.232876712,5631,MIN,0.002739726,0,,,Without Hypertension
2,4474,0.797959749,12.25753425,20.20402515,Without Hypertens,7.257534247,2.257534247,5632,MIN,0.002739726,0,,,Without Hypertension
2,4477,0.797808434,12.26575343,20.21915665,Without Hypertens,7.265753425,2.265753425,5633,MIN,0.002739726,0,,,Without Hypertension
2,4478,0.797657119,12.26849315,20.23428815,Without Hypertens,7.268493151,2.268493151,5634,MIN,0.002739726,0,,,Without Hypertension
2,4482,0.797505256,12.27945206,20.24947439,Without Hypertens,7.279452055,2.279452055,5635,MIN,0.002739726,0,,,Without Hypertension
2,4485,0.797201445,12.28767123,20.27985554,Without Hypertens,7.287671233,2.287671233,5636,MIN,0.002739726,0,,,Without Hypertension
2,4486,0.797049495,12.29041096,20.29505046,Without Hypertens,7.290410959,2.290410959,5637,MIN,0.002739726,0,,,Without Hypertension
2,4487,0.796897314,12.29315069,20.31026859,Without Hypertens,7.293150685,2.293150685,5638,MIN,0.002739726,0,,,Without Hypertension
2,4489,0.796744842,12.29863014,20.32551583,Without Hypertens,7.298630137,2.298630137,5639,MIN,0.002739726,0,,,Without Hypertension
2,4490,0.796592252,12.30136986,20.34077476,Without Hypertens,7.301369863,2.301369863,5640,MIN,0.002739726,0,,,Without Hypertension
2,4492,0.796439663,12.30684932,20.35603369,Without Hypertens,7.306849315,2.306849315,5641,MIN,0.002739726,0,,,Without Hypertension
2,4495,0.796286428,12.31506849,20.3713572,Without Hypertens,7.315068493,2.315068493,5642,MIN,0.002739726,0,,,Without Hypertension
2,4496,0.795978863,12.31780822,20.40211372,Without Hypertens,7.317808219,2.317808219,5643,MIN,0.002739726,0,,,Without Hypertension
2,4501,0.795824529,12.33150685,20.41754715,Without Hypertens,7.331506849,2.331506849,5644,MIN,0.002739726,0,,,Without Hypertension
2,4502,0.795670075,12.33424658,20.43299255,Without Hypertens,7.334246575,2.334246575,5645,MIN,0.002739726,0,,,Without Hypertension
2,4504,0.79551544,12.33972603,20.44845597,Without Hypertens,7.339726027,2.339726027,5646,MIN,0.002739726,0,,,Without Hypertension
2,4507,0.795360806,12.34794521,20.46391939,Without Hypertens,7.347945206,2.347945206,5647,MIN,0.002739726,0,,,Without Hypertension
2,4508,0.795206112,12.35068493,20.47938882,Without Hypertens,7.350684932,2.350684932,5648,MIN,0.002739726,0,,,Without Hypertension
2,4509,0.795051237,12.35342466,20.49487633,Without Hypertens,7.353424658,2.353424658,5649,MIN,0.002739726,0,,,Without Hypertension
2,4520,0.794895268,12.38356164,20.51047321,Without Hypertens,7.383561644,2.383561644,5650,MIN,0.002739726,0,,,Without Hypertension
2,4521,0.794583361,12.38630137,20.54166392,Without Hypertens,7.38630137,2.38630137,5651,MIN,0.002739726,0,,,Without Hypertension
2,4522,0.794427239,12.3890411,20.55727613,Without Hypertens,7.389041096,2.389041096,5652,MIN,0.002739726,0,,,Without Hypertension
2,4524,0.794270748,12.39452055,20.57292524,Without Hypertens,7.394520548,2.394520548,5653,MIN,0.002739726,0,,,Without Hypertension
2,4525,0.793957178,12.39726027,20.60428216,Without Hypertens,7.397260274,2.397260274,5654,MIN,0.002739726,0,,,Without Hypertension
2,4527,0.793643609,12.40273973,20.63563908,Without Hypertens,7.402739726,2.402739726,5655,MIN,0.002739726,0,,,Without Hypertension
2,4528,0.793486809,12.40547945,20.65131909,Without Hypertens,7.405479452,2.405479452,5656,MIN,0.002739726,0,,,Without Hypertension
2,4529,0.793329854,12.40821918,20.6670146,Without Hypertens,7.408219178,2.408219178,5657,MIN,0.002739726,0,,,Without Hypertension
2,4531,0.793172494,12.41369863,20.68275059,Without Hypertens,7.41369863,2.41369863,5658,MIN,0.002739726,0,,,Without Hypertension
2,4543,0.793013685,12.44657534,20.69863151,Without Hypertens,7.446575343,2.446575343,5659,MIN,0.002739726,0,,,Without Hypertension
2,4550,0.792852977,12.46575343,20.71470231,Without Hypertens,7.465753425,2.465753425,5660,MIN,0.002739726,0,,,Without Hypertension
2,4555,0.792528702,12.47945206,20.74712984,Without Hypertens,7.479452055,2.479452055,5661,MIN,0.002739726,0,,,Without Hypertension
2,4557,0.792366015,12.48493151,20.76339852,Without Hypertens,7.484931507,2.484931507,5662,MIN,0.002739726,0,,,Without Hypertension
2,4561,0.792202218,12.49589041,20.77977817,Without Hypertens,7.495890411,2.495890411,5663,MIN,0.002739726,0,,,Without Hypertension
2,4562,0.79171093,12.49863014,20.82890699,Without Hypertens,7.498630137,2.498630137,5664,MIN,0.002739726,0,,,Without Hypertension
2,4566,0.791546998,12.50958904,20.84530022,Without Hypertens,7.509589041,2.509589041,5665,MIN,0.002739726,0,,,Without Hypertension
2,4567,0.791382896,12.51232877,20.86171044,Without Hypertens,7.512328767,2.512328767,5666,MIN,0.002739726,0,,,Without Hypertension
2,4569,0.791218793,12.51780822,20.87812066,Without Hypertens,7.517808219,2.517808219,5667,MIN,0.002739726,0,,,Without Hypertension
2,4572,0.791054316,12.5260274,20.89456841,Without Hypertens,7.526027397,2.526027397,5668,MIN,0.002739726,0,,,Without Hypertension
2,4577,0.790889564,12.53972603,20.91104356,Without Hypertens,7.539726027,2.539726027,5669,MIN,0.002739726,0,,,Without Hypertension
2,4579,0.790724504,12.54520548,20.92754965,Without Hypertens,7.54520548,2.54520548,5670,MIN,0.002739726,0,,,Without Hypertension
2,4580,0.790394278,12.54794521,20.96057218,Without Hypertens,7.547945206,2.547945206,5671,MIN,0.002739726,0,,,Without Hypertension
2,4582,0.790229045,12.55342466,20.97709553,Without Hypertens,7.553424658,2.553424658,5672,MIN,0.002739726,0,,,Without Hypertension
2,4584,0.790063811,12.55890411,20.99361888,Without Hypertens,7.55890411,2.55890411,5673,MIN,0.002739726,0,,,Without Hypertension
2,4585,0.789898439,12.56164384,21.01015606,Without Hypertens,7.561643836,2.561643836,5674,MIN,0.002739726,0,,,Without Hypertension
2,4588,0.789732721,12.56986301,21.02672793,Without Hypertens,7.569863014,2.569863014,5675,MIN,0.002739726,0,,,Without Hypertension
2,4592,0.789401179,12.58082192,21.05988212,Without Hypertens,7.580821918,2.580821918,5676,MIN,0.002739726,0,,,Without Hypertension
2,4594,0.789235146,12.58630137,21.07648536,Without Hypertens,7.58630137,2.58630137,5677,MIN,0.002739726,0,,,Without Hypertension
2,4595,0.789068939,12.5890411,21.09310609,Without Hypertens,7.589041096,2.589041096,5678,MIN,0.002739726,0,,,Without Hypertension
2,4599,0.788902451,12.6,21.10975487,Without Hypertens,7.6,2.6,5679,MIN,0.002739726,0,,,Without Hypertension
2,4600,0.788569018,12.60273973,21.14309816,Without Hypertens,7.602739726,2.602739726,5680,MIN,0.002739726,0,,,Without Hypertension
2,4601,0.788402178,12.60547945,21.15978216,Without Hypertens,7.605479452,2.605479452,5681,MIN,0.002739726,0,,,Without Hypertension
2,4606,0.788235091,12.61917808,21.1764909,Without Hypertens,7.619178082,2.619178082,5682,MIN,0.002739726,0,,,Without Hypertension
2,4611,0.788067613,12.63287671,21.1932387,Without Hypertens,7.632876712,2.632876712,5683,MIN,0.002739726,0,,,Without Hypertension
2,4616,0.787899921,12.64657534,21.21000788,Without Hypertens,7.646575343,2.646575343,5684,MIN,0.002739726,0,,,Without Hypertension
2,4621,0.787731979,12.66027397,21.22680208,Without Hypertens,7.660273973,2.660273973,5685,MIN,0.002739726,0,,,Without Hypertension
2,4630,0.787393969,12.68493151,21.26060307,Without Hypertens,7.684931507,2.684931507,5686,MIN,0.002739726,0,,,Without Hypertension
2,4632,0.787224946,12.69041096,21.27750538,Without Hypertens,7.690410959,2.690410959,5687,MIN,0.002739726,0,,,Without Hypertension
2,4633,0.787055923,12.69315069,21.29440768,Without Hypertens,7.693150685,2.693150685,5688,MIN,0.002739726,0,,,Without Hypertension
2,4638,0.786885804,12.70684932,21.31141959,Without Hypertens,7.706849315,2.706849315,5689,MIN,0.002739726,0,,,Without Hypertension
2,4639,0.786545603,12.70958904,21.34543973,Without Hypertens,7.709589041,2.709589041,5690,MIN,0.002739726,0,,,Without Hypertension
2,4645,0.786204442,12.7260274,21.37955578,Without Hypertens,7.726027397,2.726027397,5691,MIN,0.002739726,0,,,Without Hypertension
2,4647,0.785692646,12.73150685,21.43073541,Without Hypertens,7.731506849,2.731506849,5692,MIN,0.002739726,0,,,Without Hypertension
2,4655,0.785521079,12.75342466,21.44789214,Without Hypertens,7.753424658,2.753424658,5693,MIN,0.002739726,0,,,Without Hypertension
2,4657,0.785349098,12.75890411,21.4650902,Without Hypertens,7.75890411,2.75890411,5694,MIN,0.002739726,0,,,Without Hypertension
2,4662,0.785176513,12.77260274,21.48234872,Without Hypertens,7.77260274,2.77260274,5695,MIN,0.002739726,0,,,Without Hypertension
2,4672,0.78500259,12.8,21.49974105,Without Hypertens,7.8,2.8,5696,MIN,0.002739726,0,,,Without Hypertension
2,4675,0.784828666,12.80821918,21.51713337,Without Hypertens,7.808219178,2.808219178,5697,MIN,0.002739726,0,,,Without Hypertension
2,4685,0.784479155,12.83561644,21.55208455,Without Hypertens,7.835616438,2.835616438,5698,MIN,0.002739726,0,,,Without Hypertension
2,4687,0.784304262,12.84109589,21.56957377,Without Hypertens,7.84109589,2.84109589,5699,MIN,0.002739726,0,,,Without Hypertension
2,4690,0.784129292,12.84931507,21.5870708,Without Hypertens,7.849315069,2.849315069,5700,MIN,0.002739726,0,,,Without Hypertension
2,4692,0.783954283,12.85479452,21.60457173,Without Hypertens,7.854794521,2.854794521,5701,MIN,0.002739726,0,,,Without Hypertension
2,4697,0.783604225,12.86849315,21.6395775,Without Hypertens,7.868493151,2.868493151,5702,MIN,0.002739726,0,,,Without Hypertension
2,4699,0.783429137,12.8739726,21.65708626,Without Hypertens,7.873972603,2.873972603,5703,MIN,0.002739726,0,,,Without Hypertension
2,4700,0.783253972,12.87671233,21.67460284,Without Hypertens,7.876712329,2.876712329,5704,MIN,0.002739726,0,,,Without Hypertension
2,4703,0.783078845,12.88493151,21.6921155,Without Hypertens,7.884931507,2.884931507,5705,MIN,0.002739726,0,,,Without Hypertension
2,4704,0.782728474,12.88767123,21.72715259,Without Hypertens,7.887671233,2.887671233,5706,MIN,0.002739726,0,,,Without Hypertension
2,4705,0.782377946,12.89041096,21.76220536,Without Hypertens,7.890410959,2.890410959,5707,MIN,0.002739726,0,,,Without Hypertension
2,4706,0.782202663,12.89315069,21.77973371,Without Hypertens,7.893150685,2.893150685,5708,MIN,0.002739726,0,,,Without Hypertension
2,4708,0.782027379,12.89863014,21.79726206,Without Hypertens,7.898630137,2.898630137,5709,MIN,0.002739726,0,,,Without Hypertension
2,4709,0.781852096,12.90136986,21.81479042,Without Hypertens,7.901369863,2.901369863,5710,MIN,0.002739726,0,,,Without Hypertension
2,4712,0.781501017,12.90958904,21.84989828,Without Hypertens,7.909589041,2.909589041,5711,MIN,0.002739726,0,,,Without Hypertension
